file_name,syllable_rank,time_start,time_end,freq_start,freq_end
Larvivora_akahige_794336.wav,1,0.4411791383219954,1.6557369614512472,739.453125,5892.7734375
Larvivora_akahige_794336.wav,2,4.899410430839002,5.974648526077097,351.85546875,5634.375
